
1.0,38.099264242273996
2.0,73.48876118449023
3.0,69.98029135491784
4.0,68.6246440587347
5.0,67.90685802255689
6.0,68.29855642784756
7.0,69.40069385767575
8.0,69.98487424610425
9.0,68.79188394392614
10.0,67.11004417412508
11.0,66.55976039435177
12.0,67.13343824776713
13.0,68.09091452052107
14.0,67.64966906685578
15.0,67.70797163667706
16.0,69.99813053083064
17.0,68.58127515543053
18.0,67.39245398388816
19.0,70.34349164996289
20.0,68.99572102619837
21.0,67.23993337357743
22.0,68.5316092035505
23.0,65.80754169243362
24.0,65.97256317931348
25.0,68.3500740571459
26.0,67.27269074099857
27.0,69.30253852126245
28.0,69.14321603828678
29.0,66.67213177168462
30.0,65.87616901891252
31.0,67.73402187231468
32.0,67.65406800938328
33.0,66.68210468293961
34.0,69.61037928499162
35.0,71.45177118727489
36.0,70.35504617538807
37.0,67.63278925177434
38.0,67.16620444978898
39.0,67.82508836487926
40.0,65.62984748996305
41.0,66.41772557463753
42.0,66.94742515393575
43.0,67.49484850250533
44.0,69.0240914560743
45.0,66.65045579655589
46.0,67.43183730613666
47.0,67.8293516312078
48.0,67.20457509375302
49.0,69.00635510324277
50.0,69.52605837087735
51.0,69.49587275951282
52.0,68.48127538318906
53.0,68.85048102005125
54.0,69.81717482157939
55.0,66.83181560826566
56.0,67.9301776542093
57.0,70.66955106370503
58.0,68.12741725801146
59.0,66.18432320639914
60.0,67.07127129042397
61.0,67.01187942536149
62.0,67.86690681410614
63.0,68.77402977596975
64.0,67.47776309522655
65.0,69.1368440405747
66.0,69.57489401998896
67.0,68.49192733388129
68.0,68.37964821847106
69.0,67.33171779822688
70.0,67.28918447207789
71.0,66.16649625981871
72.0,68.3541096079394
73.0,70.70086951590537
74.0,66.53547021924328
75.0,66.22795364790232
76.0,67.47558738368056
77.0,67.34169275692717
78.0,66.85321042870518
79.0,67.71827984828974
80.0,68.88444880779207
81.0,68.0742181920422
82.0,67.65231350549737
83.0,68.53579767357488
84.0,68.10627141799719
85.0,67.68198830645363
86.0,69.39988597707708
87.0,68.06208403088199
88.0,68.82999557475095
89.0,70.34169239551412
90.0,69.02496561111535
91.0,68.04617059459002
92.0,69.36537285800098
93.0,71.102517605581
94.0,70.22502099800408
95.0,69.5357579322498
96.0,70.43262789657634
97.0,68.10702297922083
98.0,64.3457220827152
99.0,65.2194658857783
100.0,68.24346798462912
101.0,66.6640478863541
102.0,65.87165745836464
103.0,68.01274869898495
104.0,66.81642867531536
105.0,66.66418374281758
106.0,68.08415022183456
107.0,67.80133040375962
108.0,66.85570596588063
109.0,68.03644031512013
110.0,66.41882558224307
111.0,65.67881996769144
112.0,69.3928090299969
113.0,70.23517573479299
114.0,67.72706985304055
115.0,68.02006019976739
116.0,69.51430639331218
117.0,68.5826103820458
118.0,69.39624758652946
119.0,67.32708617572649
120.0,67.11616038296673
121.0,67.34649310145815
122.0,66.37172058608859
123.0,68.62278522236656
124.0,69.26825415069604
125.0,68.30881742989553
126.0,66.54365102920923
127.0,65.98918912462793
128.0,67.40914936943955
129.0,68.56851916696979
130.0,69.72282705903362
131.0,69.18090347308629
132.0,69.84013603490587
133.0,70.21645339729304
134.0,66.20096771875866
135.0,67.99534261090906
136.0,69.92365582890328
137.0,66.6180253186603
138.0,66.68981582521829
139.0,71.30039924291138
140.0,72.04130280794263
141.0,69.38709328714998
142.0,67.0273561198259
143.0,66.5265215179405
144.0,68.43609334176804
145.0,66.49453289413239
146.0,66.75571048137445
147.0,68.67780564174387
148.0,66.19561292770814
149.0,66.66984054232104
150.0,69.1373841135065
151.0,69.22729314874258
152.0,68.35005654847481
153.0,66.71666898274388
154.0,66.17029497214968
155.0,69.70881774619262
156.0,68.05948942314514
157.0,67.47509672506551
158.0,69.51953321742744
159.0,69.79808619677439
160.0,68.48553677688443
161.0,65.8322146145504
162.0,65.71960271768307
163.0,67.06378887411388
164.0,69.16186766048304
165.0,66.47804421228838
166.0,66.18492173405934
167.0,68.01525981181997
168.0,67.23304935263124
169.0,66.66190865423113
170.0,66.57861078804511
171.0,67.8891944471247
172.0,68.82841898370418
173.0,67.71240942346799
174.0,66.33114090082633
175.0,70.06560911910779
176.0,70.36029155729378
177.0,66.29402443632208
178.0,66.31832220291362
179.0,65.78740889440323
180.0,66.35801876656879
181.0,66.92213025010555
182.0,66.42155729218973
183.0,66.30970682731729
184.0,67.98970387246185
185.0,67.40506275963051
186.0,65.8875064430259
187.0,67.48896546827362
188.0,67.60021037555931
189.0,66.65009143871866
190.0,67.66357190281369
191.0,69.36805131565066
192.0,67.61535621418837
193.0,66.31176108585004
194.0,67.61290356676838
195.0,68.68104572750264
196.0,67.57936915472646
197.0,65.6977252005482
198.0,67.40897734231672
199.0,68.24419877009848
200.0,69.93636818522336
